229|3|2234549|392628|35493|19931229|1-URGENT|0|28|4817708|25215122|2|4721353|103236|2|19940202|FOB|
229|4|2234549|884738|125955|19931229|1-URGENT|0|3|516807|25215122|2|506470|103361|8|19940324|REG AIR|
229|5|2234549|775899|111803|19931229|1-URGENT|0|33|6517038|25215122|3|6321526|118491|6|19940211|FOB|
229|6|2234549|526963|71607|19931229|1-URGENT|0|29|5770826|25215122|4|5539992|119396|0|19940216|FOB|
230|1|2050684|929314|109103|19931027|1-URGENT|0|46|6179042|17060456|9|5622928|80596|0|19940115|SHIP|
230|2|2050684|974537|78062|19931027|1-URGENT|0|6|966894|17060456|3|937887|96689|8|19940125|REG AIR|
230|3|2050684|36833|184177|19931027|1-URGENT|0|1|176983|17060456|7|164594|106189|6|19940103|RAIL|
230|4|2050684|45820|58762|19931027|1-URGENT|0|44|7769608|17060456|8|7148039|105949|6|19940118|MAIL|
230|5|2050684|94614|196846|19931027|1-URGENT|0|8|1286888|17060456|9|1171068|96516|6|19940120|TRUCK|
230|6|2050684|169635|184109|19931027|1-URGENT|0|8|1363704|17060456|0|1363704|102277|5|19940105|FOB|
231|1|1816357|791779|367|19940929|2-HIGH|0|16|2993184|24052324|4|2873456|112244|8|19941029|AIR|
231|2|1816357|416791|153690|19940929|2-HIGH|0|46|7855742|24052324|4|7541512|102466|5|19941202|SHIP|
231|3|1816357|990617|58526|19940929|2-HIGH|0|50|8537850|24052324|9|7769443|102454|1|19941214|RAIL|
231|4|1816357|283798|32557|19940929|2-HIGH|0|31|5523518|24052324|8|5081636|106906|2|19941227|SHIP|
256|1|2496607|441161|71477|19931019|4-NOT SPECI|0|0|0|0|9|0|66128|2|19931228|FOB|
256|2|2496607|591995|105667|19931019|4-NOT SPECI|0|0|0|0|10|0|125218|1|19931213|FOB|
256|3|2496607|645552|132515|19931019|4-NOT SPECI|0|0|0|0|2|0|89851|8|19940117|SHIP|
257|1|2453849|731141|34606|19980328|3-MEDIUM|0|7|820477|795042|5|779453|70326|2|19980515|FOB|
258|1|837203|530969|169048|19931229|1-URGENT|0|8|1599952|29373898|0|1599952|119996|7|19940321|REG AIR|
258|2|837203|980592|175894|19931229|1-URGENT|0|40|6690200|29373898|10|6021180|100353|1|19940223|FOB|
258|3|837203|808810|34430|19931229|1-URGENT|0|45|7734465|29373898|7|7193052|103126|7|19940213|TRUCK|
258|4|837203|664556|57504|19931229|1-URGENT|0|31|4713612|29373898|2|4619339|91231|5|19940320|REG AIR|
258|5|837203|179791|56469|19931229|1-URGENT|0|25|4676975|29373898|8|4302817|112247|2|19940226|TRUCK|
258|6|837203|732331|62297|19931229|1-URGENT|0|36|4907880|29373898|9|4466170|81798|4|19940304|AIR|
259|1|863695|493891|47569|19930929|4-NOT SPECI|0|0|0|0|0|0|113092|8|19931209|SHIP|
259|2|863695|809908|76708|19930929|4-NOT SPECI|0|0|0|0|3|0|109071|5|19931120|FOB|
259|3|863695|117569|16314|19930929|4-NOT SPECI|0|0|0|0|9|0|95193|0|19931118|TRUCK|
259|4|863695|976675|185443|19930929|4-NOT SPECI|0|0|0|0|8|0|105097|6|19931107|SHIP|
259|5|863695|961003|130731|19930929|4-NOT SPECI|0|0|0|0|0|0|63837|5|19931222|TRUCK|
260|1|2094541|779433|14317|19961210|3-MEDIUM|0|50|7562000|25889606|7|7032660|90744|8|19970209|REG AIR|
260|2|2094541|913680|25679|19961210|3-MEDIUM|0|26|4403464|25889606|2|4315394|101618|7|19970206|TRUCK|
260|3|2094541|206107|175660|19961210|3-MEDIUM|0|27|2735343|25889606|5|2598575|60785|8|19970215|RAIL|
260|4|2094541|26684|113817|19961210|3-MEDIUM|0|29|4670972|25889606|10|4203874|96640|6|19970114|MAIL|
260|5|2094541|476426|107764|19961210|3-MEDIUM|0|44|6170560|25889606|1|6108854|84144|5|19970203|MAIL|
261|1|921439|6743|101864|19930629|3-MEDIUM|0|34|5609116|30896092|5|5328660|98984|8|19930924|REG AIR|
261|2|921439|328308|18345|19930629|3-MEDIUM|0|20|2672580|30896092|0|2672580|80177|6|19930802|RAIL|
261|3|921439|869792|113851|19930629|3-MEDIUM|0|28|4932900|30896092|8|4538268|105705|3|19930820|AIR|
261|4|921439|592272|79491|19930629|3-MEDIUM|0|49|6684825|30896092|4|6417432|81855|5|19930831|SHIP|
261|5|921439|302344|194376|19930629|3-MEDIUM|0|49|6597017|30896092|1|6531046|80779|8|19930908|SHIP|
261|6|921439|484943|72264|19930629|3-MEDIUM|0|20|3855840|30896092|6|3624489|115675|6|19930905|AIR|
262|1|607030|955930|10912|19951125|4-NOT SPECI|0|0|0|0|1|0|119153|5|19960218|RAIL|
262|2|607030|300369|188955|19951125|4-NOT SPECI|0|0|0|0|9|0|82161|3|19960131|AIR|
262|3|607030|293475|154568|19951125|4-NOT SPECI|0|0|0|0|5|0|88107|8|19960214|MAIL|
263|1|2321363|119797|82117|19940517|2-HIGH|0|22|3996938|12653411|6|3757121|109007|8|19940620|FOB|
263|2|2321363|422784|136453|19940517|2-HIGH|0|9|1536084|12653411|8|1413197|102405|0|19940716|TRUCK|
263|3|2321363|714455|153429|19940517|2-HIGH|0|50|7347100|12653411|6|6906274|88165|4|19940731|TRUCK|
288|1|141851|253203|186522|19970221|1-URGENT|0|31|3584189|23496136|0|3584189|69371|3|19970428|AIR|
288|2|141851|581930|72459|19970221|1-URGENT|0|49|9858359|23496136|8|9069690|120714|5|19970519|TRUCK|
288|3|141851|494163|7926|19970221|1-URGENT|0|36|4165704|23496136|2|4082389|69428|2|19970507|TRUCK|
288|4|141851|392028|9553|19970221|1-URGENT|0|19|2128019|23496136|7|1979057|67200|7|19970404|MAIL|
288|5|141851|809469|145019|19970221|1-URGENT|0|31|4273102|23496136|10|3845791|82705|4|19970424|RAIL|
289|1|2074991|866399|157362|19970210|3-MEDIUM|0|25|3413375|21204041|7|3174438|81921|5|19970505|FOB|
289|2|2074991|558999|171947|19970210|3-MEDIUM|0|6|1234782|21204041|6|1160695|123478|5|19970508|SHIP|
289|3|2074991|84977|105235|19970210|3-MEDIUM|0|44|8632668|21204041|10|7769401|117718|8|19970420|MAIL|
289|4|2074991|197194|80437|19970210|3-MEDIUM|0|48|6197712|21204041|1|6135734|77471|8|19970330|RAIL|
289|5|2074991|231425|88539|19970210|3-MEDIUM|0|13|1763333|21204041|10|1586999|81384|3|19970406|REG AIR|
290|1|2359007|26754|130568|19940101|4-NOT SPECI|0|0|0|0|1|0|100845|2|19940205|MAIL|
290|2|2359007|644613|54412|19940101|4-NOT SPECI|0|0|0|0|5|0|93454|4|19940213|TRUCK|
290|3|2359007|9438|92620|19940101|4-NOT SPECI|0|0|0|0|3|0|80845|5|19940224|MAIL|
290|4|2359007|618701|58286|19940101|4-NOT SPECI|0|0|0|0|5|0|97180|8|19940221|AIR|
291|1|2820994|612822|155783|19940313|1-URGENT|0|21|3643059|10269377|5|3460906|104087|7|19940510|TRUCK|
291|2|2820994|686578|29068|19940313|1-URGENT|0|19|2972626|10269377|8|2734815|93872|2|19940425|REG AIR|
291|3|2820994|304367|132264|19940313|1-URGENT|0|30|4114050|10269377|10|3702645|82281|2|19940430|FOB|
292|1|445030|767805|29514|19920113|2-HIGH|0|8|1498216|4236786|10|1348394|112366|3|19920330|RAIL|
292|2|445030|496244|26597|19920113|2-HIGH|0|24|2976528|4236786|8|2738405|74413|4|19920306|TRUCK|
293|1|598561|44799|156151|19921002|2-HIGH|0|14|2441306|5412726|2|2392479|104627|5|19921223|SHIP|
293|2|598561|932028|15279|19921002|2-HIGH|0|11|1165978|5412726|10|1049380|63598|4|19921201|MAIL|
293|3|598561|586335|182915|19921002|2-HIGH|0|13|1847703|5412726|4|1773794|85278|2|19921226|RAIL|
294|1|1009960|298098|190188|19930716|3-MEDIUM|0|31|3397848|3431826|0|3397848|65764|1|19930819|AIR|
295|1|379664|987533|51705|19940929|2-HIGH|0|29|4699421|13002128|2|4605432|97229|7|19941208|MAIL|
295|2|379664|456720|191698|19940929|2-HIGH|0|26|4359420|13002128|4|4185043|100602|3|19941130|AIR|
295|3|379664|76415|60193|19940929|2-HIGH|0|8|1113128|13002128|10|1001815|83484|7|19941117|TRUCK|
295|4|379664|303103|51341|19940929|2-HIGH|0|26|2875834|13002128|10|2588250|66365|4|19941122|MAIL|
320|1|6037|22072|180454|19971121|2-HIGH|0|30|2982210|5190168|5|2833099|59644|1|19980121|RAIL|
320|2|6037|960786|77930|19971121|2-HIGH|0|13|2400762|5190168|3|2328739|110804|0|19971226|AIR|
321|1|2451817|1589|194129|19930321|3-MEDIUM|0|21|3130218|8053374|1|3098915|89434|8|19930424|REG AIR|
321|2|2451817|702164|112133|19930321|3-MEDIUM|0|41|4781133|8053374|8|4398642|69967|7|19930607|REG AIR|
322|1|2670898|762493|109434|19920319|1-URGENT|0|12|1866552|16261655|8|1717227|93327|7|19920530|AIR|
322|2|2670898|218306|48111|19920319|1-URGENT|0|48|5876592|16261655|2|5759060|73457|7|19920616|RAIL|
322|3|2670898|63362|196305|19920319|1-URGENT|0|20|2650720|16261655|4|2544691|79521|1|19920504|MAIL|
322|4|2670898|916229|82263|19920319|1-URGENT|0|10|1245180|16261655|6|1170469|74710|3|19920513|AIR|
322|5|2670898|58022|179956|19920319|1-URGENT|0|35|3430070|16261655|7|3189965|58801|6|19920503|RAIL|
322|6|2670898|166549|118724|19920319|1-URGENT|0|3|484662|16261655|8|445889|96932|5|19920510|AIR|
322|7|2670898|187174|184197|19920319|1-URGENT|0|5|630585|16261655|1|624279|75670|2|19920512|REG AIR|
323|1|782657|818140|185451|19940326|1-URGENT|0|50|5290500|9647205|5|5025975|63486|4|19940425|REG AIR|
323|2|782657|475678|73506|19940326|1-URGENT|0|18|2976570|9647205|6|2797975|99219|7|19940602|TRUCK|
323|3|782657|713625|12590|19940326|1-URGENT|0|9|1474731|9647205|7|1371499|98315|4|19940610|TRUCK|
324|1|2103100|997375|139341|19920320|1-URGENT|0|26|3828058|3595693|7|3560093|88339|1|19920528|RAIL|
325|1|800473|793951|171589|19931017|5-LOW|0|34|6952728|14171286|9|6326982|122695|4|19931213|MAIL|
325|2|800473|925692|84292|19931017|5-LOW|0|5|858825|14171286|7|798707|103059|8|19940105|MAIL|
325|3|800473|93938|86951|19931017|5-LOW|0|35|6761755|14171286|7|6288432|115915|7|19940103|REG AIR|
326|1|1519718|895467|125489|19950604|2-HIGH|0|41|5995922|36043136|6|5636166|87745|3|19950709|TRUCK|
326|2|1519718|97396|82963|19950604|2-HIGH|0|38|5294882|36043136|2|5188984|83603|8|19950823|RAIL|
326|3|1519718|918691|143830|19950604|2-HIGH|0|25|4274125|36043136|3|4145901|102579|4|19950727|AIR|
326|4|1519718|424179|141462|19950604|2-HIGH|0|5|551575|36043136|3|535027|66189|8|19950713|REG AIR|
326|5|1519718|172713|135467|19950604|2-HIGH|0|31|5535701|36043136|4|5314272|107142|8|19950706|TRUCK|
326|6|1519718|783556|192757|19950604|2-HIGH|0|41|6722032|36043136|2|6587591|98371|0|19950723|REG AIR|
326|7|1519718|210670|50538|19950604|2-HIGH|0|47|7429102|36043136|4|7131937|94839|4|19950704|REG AIR|
327|1|2891959|717512|185857|19950417|5-LOW|0|16|2447168|3673275|3|2373752|91768|1|19950607|TRUCK|
327|2|2891959|208575|94500|19950417|5-LOW|0|9|1335204|3673275|9|1215035|89013|5|19950711|AIR|
352|1|2129116|318806|4157|19940308|2-HIGH|0|17|3102143|3029241|7|2884992|109487|5|19940531|FOB|
353|1|35507|596522|148798|19931231|5-LOW|0|41|6635850|27334251|0|6635850|97110|6|19940331|AIR|
353|2|35507|737709|37699|19931231|5-LOW|0|29|5065343|27334251|9|4609462|104800|0|19940319|FOB|
353|3|35507|671589|193451|19931231|5-LOW|0|12|1872660|27334251|6|1760300|93633|1|19940326|RAIL|
353|4|35507|385351|114294|19931231|5-LOW|0|46|6607164|27334251|0|6607164|86180|4|19940131|FOB|
353|5|35507|584014|124594|19931231|5-LOW|0|9|988191|27334251|2|968427|65879|2|19940320|RAIL|
353|6|35507|513495|40247|19931231|5-LOW|0|39|5883033|27334251|2|5765372|90508|5|19940330|MAIL|
354|1|2765360|247396|51668|19960314|2-HIGH|0|14|1880732|23854269|8|1730273|80602|4|19960603|SHIP|
354|2|2765360|969316|172693|19960314|2-HIGH|0|24|3324648|23854269|1|3291401|83116|1|19960517|AIR|
354|3|2765360|290625|47145|19960314|2-HIGH|0|50|8078050|23854269|8|7431806|96936|5|19960520|TRUCK|
354|4|2765360|533359|164077|19960314|2-HIGH|0|7|974631|23854269|6|916153|83539|1|19960418|MAIL|
354|5|2765360|152634|27221|19960314|2-HIGH|0|18|3035934|23854269|4|2914496|101197|8|19960513|RAIL|
354|6|2765360|305410|99574|19960314|2-HIGH|0|36|5095440|23854269|3|4942576|84924|2|19960529|AIR|
354|7|2765360|23299|131429|19960314|2-HIGH|0|14|1711206|23854269|1|1694093|73337|7|19960608|MAIL|
355|1|1400128|569792|118259|19940614|5-LOW|0|31|5771487|10017618|9|5252053|111706|7|19940818|FOB|
355|2|1400128|480149|173970|19940614|5-LOW|0|41|4629392|10017618|5|4397922|67747|0|19940719|TRUCK|
356|1|2936170|226069|9848|19940630|4-NOT SPECI|0|0|0|0|10|0|59703|1|19940801|REG AIR|
356|2|2936170|537312|113801|19940630|4-NOT SPECI|0|0|0|0|2|0|80957|3|19940731|FOB|
356|3|2936170|590009|50271|19940630|4-NOT SPECI|0|0|0|0|8|0|65938|7|19940731|TRUCK|
356|4|2936170|276708|102647|19940630|4-NOT SPECI|0|0|0|0|7|0|101081|5|19940920|SHIP|
356|5|2936170|621354|177167|19940630|4-NOT SPECI|0|0|0|0|5|0|76519|3|19940824|FOB|
357|1|1207894|565713|25245|19961009|2-HIGH|0|26|4624594|11480069|6|4347118|106721|3|19961126|FOB|
357|2|1207894|929067|83391|19961009|2-HIGH|0|36|3945672|11480069|7|3669474|65761|6|19961113|AIR|
357|3|1207894|824033|137872|19961009|2-HIGH|0|32|3062368|11480069|5|2909249|57419|7|19961229|MAIL|
358|1|45788|950137|96101|19930920|2-HIGH|0|41|4867069|31702744|6|4575044|71225|1|19931114|TRUCK|
358|2|45788|949774|169174|19930920|2-HIGH|0|32|5835936|31702744|5|5544139|109423|8|19931212|TRUCK|
358|3|45788|843547|105856|19930920|2-HIGH|0|40|5962000|31702744|9|5425420|89430|1|19931104|MAIL|
358|4|45788|482784|106549|19930920|2-HIGH|0|15|2650140|31702744|8|2438128|106005|8|19931217|MAIL|
358|5|45788|143144|157150|19930920|2-HIGH|0|18|2136852|31702744|1|2115483|71228|2|19931101|SHIP|
358|6|45788|806415|7172|19930920|2-HIGH|0|32|4228384|31702744|3|4101532|79282|5|19931106|RAIL|
358|7|45788|414580|131494|19930920|2-HIGH|0|45|6725520|31702744|5|6389244|89673|2|19931029|REG AIR|
359|1|1551988|829896|3709|19941219|3-MEDIUM|0|30|5477550|22595112|0|5477550|109551|8|19950220|AIR|
359|2|1551988|55790|133961|19941219|3-MEDIUM|0|18|3142422|22595112|0|3142422|104747|3|19950318|RAIL|
359|3|1551988|657313|67133|19941219|3-MEDIUM|0|17|2159476|22595112|7|2008312|76216|6|19950318|SHIP|
359|4|1551988|449922|91756|19941219|3-MEDIUM|0|38|7113220|22595112|10|6401898|112314|8|19950120|RAIL|
359|5|1551988|836195|126459|19941219|3-MEDIUM|0|11|1244265|22595112|1|1231822|67869|3|19950127|FOB|
359|6|1551988|913312|188124|19941219|3-MEDIUM|0|23|3048121|22595112|4|2926196|79516|7|19950311|REG AIR|
384|1|2260169|892207|107841|19920303|5-LOW|0|38|4556808|17026608|7|4237831|71949|1|19920418|TRUCK|
384|2|2260169|316708|83342|19920303|5-LOW|0|49|8450981|17026608|9|7690392|103481|7|19920425|AIR|
384|3|2260169|907507|116579|19920303|5-LOW|0|11|1665906|17026608|2|1632587|90867|8|19920421|MAIL|
384|4|2260169|460264|142677|19920303|5-LOW|0|11|1346664|17026608|0|1346664|73454|6|19920529|TRUCK|
384|5|2260169|657015|160992|19920303|5-LOW|0|14|1360772|17026608|8|1251910|58318|6|19920529|TRUCK|
385|1|658906|832229|94256|19960322|5-LOW|0|7|812826|5754794|5|772184|69670|6|19960509|REG AIR|
385|2|658906|265125|144785|19960322|5-LOW|0|46|5014506|5754794|8|4613345|65406|7|19960517|REG AIR|
386|1|1202182|762025|165061|19950125|2-HIGH|0|39|4239261|11335341|10|3815334|65219|7|19950228|SHIP|
386|2|1202182|340612|164340|19950125|2-HIGH|0|16|2644160|11335341|6|2485510|99156|1|19950418|MAIL|
386|3|1202182|650404|45920|19950125|2-HIGH|0|37|5011169|11335341|9|4560163|81262|4|19950301|MAIL|
387|1|65920|683333|136910|19970126|4-NOT SPECI|0|0|0|0|8|0|78978|3|19970423|SHIP|
387|2|65920|763997|39171|19970126|4-NOT SPECI|0|0|0|0|7|0|123657|5|19970225|RAIL|
387|3|65920|481959|137563|19970126|4-NOT SPECI|0|0|0|0|9|0|116455|2|19970418|TRUCK|
387|4|65920|279631|4957|19970126|4-NOT SPECI|0|0|0|0|8|0|96637|0|19970421|REG AIR|
387|5|65920|741565|99584|19970126|4-NOT SPECI|0|0|0|0|8|0|96391|6|19970411|TRUCK|
388|1|893351|162947|172191|19921216|4-NOT SPECI|0|0|0|0|5|0|120596|6|19930226|FOB|
388|2|893351|639039|12016|19921216|4-NOT SPECI|0|0|0|0|7|0|58680|1|19930126|FOB|
388|3|893351|322429|145851|19921216|4-NOT SPECI|0|0|0|0|6|0|87084|1|19930128|REG AIR|
389|1|2539423|946473|76964|19940217|2-HIGH|0|2|303886|276536|9|276536|91165|0|19940410|RAIL|
390|1|2051242|532613|73886|19980407|5-LOW|0|10|1645590|24349816|2|1612678|98735|5|19980706|SHIP|
390|2|2051242|616762|198176|19980407|5-LOW|0|17|2853841|24349816|9|2596995|100723|6|19980614|SHIP|
390|3|2051242|916328|133233|19980407|5-LOW|0|46|6183688|24349816|7|5750829|80656|4|19980520|SHIP|
390|4|2051242|709683|46318|19980407|5-LOW|0|42|7109130|24349816|1|7038038|101559|5|19980622|SHIP|
390|5|2051242|638284|61565|19980407|5-LOW|0|13|1588925|24349816|2|1557146|73335|6|19980510|SHIP|
390|6|2051242|623159|109573|19980407|5-LOW|0|11|1190332|24349816|9|1083202|64927|6|19980515|SHIP|
390|7|2051242|424681|184597|19980407|5-LOW|0|24|3853584|24349816|5|3660904|96339|2|19980519|AIR|
391|1|2205559|607927|113884|19941117|2-HIGH|0|14|2568846|2384401|9|2337649|110093|2|19950203|TRUCK|
416|1|802588|467815|97447|19930927|5-LOW|0|25|4456975|10912876|0|4456975|106967|5|19931126|TRUCK|
416|2|802588|554345|187831|19930927|5-LOW|0|22|3078504|10912876|10|2770653|83959|0|19931217|RAIL|
416|3|802588|870504|63858|19930927|5-LOW|0|25|3686150|10912876|7|3428119|88467|1|19931203|AIR|
417|1|1091623|197796|44930|19940206|3-MEDIUM|0|39|7385781|16758048|1|7311923|113627|2|19940502|SHIP|
417|2|1091623|346060|132545|19940206|3-MEDIUM|0|18|1990890|16758048|0|1990890|66363|1|19940410|FOB|
417|3|1091623|220959|71614|19940206|3-MEDIUM|0|41|7707754|16758048|10|6936978|112796|1|19940308|RAIL|
417|4|1091623|655431|12397|19940206|3-MEDIUM|0|2|277280|16758048|1|274507|83184|3|19940419|SHIP|
418|1|1896670|92760|91705|19950413|4-NOT SPECI|0|0|0|0|0|0|105165|3|19950618|FOB|
418|2|1896670|5306|77318|19950413|4-NOT SPECI|0|0|0|0|4|0|72678|7|19950616|AIR|
418|3|1896670|174145|80109|19950413|4-NOT SPECI|0|0|0|0|4|0|73148|6|19950712|AIR|
419|1|2325211|763452|124134|19961001|3-MEDIUM|0|33|5000886|18074309|5|4750841|90925|2|19961225|TRUCK|
419|2|2325211|320959|104260|19961001|3-MEDIUM|0|32|6335808|18074309|1|6272449|118796|6|19961204|SHIP|
419|3|2325211|352475|90675|19961001|3-MEDIUM|0|15|2291190|18074309|7|2130806|91647|4|19961128|REG AIR|
419|4|2325211|43776|161976|19961001|3-MEDIUM|0|15|2579655|18074309|1|2553858|103186|2|19961222|FOB|
419|5|2325211|742003|115953|19961001|3-MEDIUM|0|17|1776449|18074309|1|1758684|62698|0|19961220|REG AIR|
420|1|1802867|504422|101053|19951031|4-NOT SPECI|0|0|0|0|4|0|85584|3|19960102|REG AIR|
420|2|1802867|805393|184002|19951031|4-NOT SPECI|0|0|0|0|5|0|77901|4|19951216|AIR|
420|3|1802867|237781|112206|19951031|4-NOT SPECI|0|0|0|0|9|0|103126|8|19960101|FOB|
420|4|1802867|373974|29758|19951031|4-NOT SPECI|0|0|0|0|8|0|122877|8|19960103|REG AIR|
420|5|1802867|364588|131872|19951031|4-NOT SPECI|0|0|0|0|2|0|99154|0|19951213|SHIP|
420|6|1802867|618676|163113|19951031|4-NOT SPECI|0|0|0|0|1|0|95678|5|19951226|FOB|
420|7|1802867|79888|36940|19951031|4-NOT SPECI|0|0|0|0|0|0|112072|8|19951216|REG AIR|
421|1|782977|665348|34462|19920222|5-LOW|0|1|131331|137713|2|128704|78798|7|19920427|TRUCK|
422|1|1461479|759080|97737|19970531|4-NOT SPECI|0|0|0|0|10|0|68343|7|19970817|SHIP|
422|2|1461479|853328|50964|19970531|4-NOT SPECI|0|0|0|0|2|0|76876|3|19970804|AIR|
422|3|1461479|879920|151579|19970531|4-NOT SPECI|0|0|0|0|9|0|113992|0|19970714|RAIL|
422|4|1461479|808110|183333|19970531|4-NOT SPECI|0|0|0|0|10|0|61084|4|19970709|FOB|
423|1|2067889|659450|134464|19960601|1-URGENT|0|27|3805434|3684420|6|3577107|84565|3|19960801|SHIP|
448|1|2992796|625981|40600|19950821|3-MEDIUM|0|4|762780|16275709|0|762780|114417|4|19951020|MAIL|
448|2|2992796|861792|161179|19950821|3-MEDIUM|0|46|8067250|16275709|5|7663887|105225|0|19950930|SHIP|
448|3|2992796|134043|126843|19950821|3-MEDIUM|0|35|3769640|16275709|10|3392676|64622|8|19951119|REG AIR|
448|4|2992796|845225|48614|19950821|3-MEDIUM|0|8|936144|16275709|10|842529|70210|0|19951016|TRUCK|
448|5|2992796|686413|44570|19950821|3-MEDIUM|0|23|3218574|16275709|2|3154202|83962|5|19951102|SHIP|
449|1|1915330|759538|123970|19950720|2-HIGH|0|12|1917000|5827729|2|1878660|95850|8|19950825|SHIP|
449|2|1915330|542040|158721|19950720|2-HIGH|0|4|432808|5827729|10|389527|64921|6|19950914|FOB|
449|3|1915330|49908|19060|19950720|2-HIGH|0|3|557370|5827729|7|518354|111474|8|19950911|RAIL|
449|4|1915330|788293|130197|19950720|2-HIGH|0|22|3038772|5827729|7|2826057|82875|0|19950904|FOB|
450|1|947581|807910|158008|19950305|4-NOT SPECI|0|0|0|0|3|0|109072|0|19950529|SHIP|
450|2|947581|531488|32363|19950305|4-NOT SPECI|0|0|0|0|3|0|91167|2|19950506|TRUCK|
450|3|947581|712637|121400|19950305|4-NOT SPECI|0|0|0|0|6|0|98976|3|19950425|SHIP|
450|4|947581|281335|166766|19950305|4-NOT SPECI|0|0|0|0|5|0|78979|3|19950525|RAIL|
450|5|947581|390240|25376|19950305|4-NOT SPECI|0|0|0|0|9|0|79813|0|19950521|AIR|
450|6|947581|763630|79410|19950305|4-NOT SPECI|0|0|0|0|8|0|101616|5|19950522|REG AIR|
451|1|1975141|647657|123742|19980525|5-LOW|0|36|5776632|16260508|2|5661099|96277|6|19980814|AIR|
451|2|1975141|160138|120296|19980525|5-LOW|0|42|5032146|16260508|5|4780538|71887|1|19980805|TRUCK|
451|3|1975141|430677|248|19980525|5-LOW|0|1|160765|16260508|7|149511|96459|5|19980703|AIR|
451|4|1975141|382786|162258|19980525|5-LOW|0|28|5232556|16260508|4|5023253|112126|5|19980709|SHIP|
452|1|1191164|573191|29484|19971014|1-URGENT|0|2|252834|250001|4|242720|75850|3|19980103|FOB|
453|1|880585|989581|108192|19970526|5-LOW|0|45|7517430|35603282|1|7442255|100232|0|19970820|REG AIR|
453|2|880585|875651|179004|19970526|5-LOW|0|38|6181118|35603282|8|5686628|97596|4|19970708|REG AIR|
453|3|880585|65716|105767|19970526|5-LOW|0|38|6390498|35603282|10|5751448|100902|1|19970724|SHIP|
453|4|880585|478737|23366|19970526|5-LOW|0|45|7720695|35603282|10|6948625|102942|1|19970629|AIR|
453|5|880585|128606|99381|19970526|5-LOW|0|32|5230720|35603282|4|5021491|98076|1|19970627|REG AIR|
453|6|880585|471589|86958|19970526|5-LOW|0|28|4369568|35603282|7|4063698|93633|7|19970812|MAIL|
454|1|975502|587974|151780|19951227|5-LOW|0|24|4948680|4698276|6|4651759|123717|1|19960323|TRUCK|
455|1|241949|782421|191755|19961204|1-URGENT|0|42|6314238|20222871|10|5682814|90203|2|19970110|REG AIR|
455|2|241949|136149|9635|19961204|1-URGENT|0|44|5214616|20222871|5|4953885|71108|8|19970222|TRUCK|
455|3|241949|241796|121341|19961204|1-URGENT|0|45|7820010|20222871|4|7507209|104266|6|19970131|SHIP|
455|4|241949|850057|174758|19961204|1-URGENT|0|11|1107711|20222871|1|1096633|60420|2|19970214|MAIL|
480|1|1427656|260740|10865|19930508|5-LOW|0|22|3741606|3663779|4|3591941|102043|2|19930728|MAIL|
481|1|607039|93242|165491|19921008|2-HIGH|0|17|2099908|18882464|7|1952914|74114|5|19921209|MAIL|
481|2|607039|103227|5927|19921008|2-HIGH|0|19|2337418|18882464|8|2150424|73813|1|19921127|AIR|
481|3|607039|928923|9456|19921008|2-HIGH|0|42|8197896|18882464|8|7542064|117112|8|19921111|RAIL|
481|4|607039|405044|123111|19921008|2-HIGH|0|11|1043922|18882464|5|991725|56941|6|19921117|FOB|
481|5|607039|559777|116270|19921008|2-HIGH|0|31|5693925|18882464|5|5409228|110205|1|19921231|AIR|
482|1|2501143|686715|7628|19960326|1-URGENT|0|32|5445376|20476907|0|5445376|102100|2|19960514|SHIP|
482|2|2501143|606909|191714|19960326|1-URGENT|0|1|181587|20476907|5|172507|108952|8|19960520|AIR|
482|3|2501143|305705|123533|19960326|1-URGENT|0|31|5303139|20476907|4|5091013|102641|3|19960506|MAIL|
482|4|2501143|979128|8529|19960326|1-URGENT|0|8|965664|20476907|2|946350|72424|5|19960505|TRUCK|
482|5|2501143|191075|131946|19960326|1-URGENT|0|46|5363922|20476907|1|5310282|69964|6|19960605|MAIL|
482|6|2501143|393480|378|19960326|1-URGENT|0|19|2989593|20476907|4|2870009|94408|0|19960425|FOB|
483|1|696382|163468|75363|19950711|2-HIGH|0|8|1225168|7221137|0|1225168|91887|8|19950823|RAIL|
483|2|696382|398789|25767|19950711|2-HIGH|0|23|4341871|7221137|4|4168196|113266|6|19950811|MAIL|
483|3|696382|438724|58560|19950711|2-HIGH|0|9|1496430|7221137|4|1436572|99762|3|19950902|AIR|
484|1|1084847|150662|149902|19970103|3-MEDIUM|0|49|8392034|36203577|10|7552830|102759|2|19970228|TRUCK|
484|2|1084847|159750|187593|19970103|3-MEDIUM|0|45|8143875|36203577|6|7655242|108585|7|19970320|TRUCK|
484|3|1084847|916751|70306|19970103|3-MEDIUM|0|50|8838550|36203577|6|8308237|106062|5|19970327|MAIL|
484|4|1084847|824025|30127|19970103|3-MEDIUM|0|22|2087756|36203577|7|1941613|56938|3|19970326|SHIP|
484|5|1084847|381537|143896|19970103|3-MEDIUM|0|48|7768896|36203577|0|7768896|97111|5|19970208|MAIL|
484|6|1084847|484351|51696|19970103|3-MEDIUM|0|10|1335330|36203577|1|1321976|80119|8|19970214|FOB|
485|1|2011187|747614|3674|19970326|2-HIGH|0|50|8307900|18545227|1|8224821|99694|0|19970526|MAIL|
